ja en
ja_リゴレット en_rigoletto
ja_イリナ en_irina
ja_移調 en_transposition
ja_フェイバー en_faber
ja_ちっちゃい en_tiny
ja_ウェスカー en_wesker
ja_コービン en_corbin
ja_マクブライド en_mcbride
ja_アルダ en_arda
ja_コッペル en_coppell
ja_クラッキング en_cracking
ja_クラッキング en_crack
ja_パティオ en_patio
ja_メラミン en_melamine
ja_カルス en_callus
ja_ヘッズ en_heads
ja_アスペン en_aspen
ja_暗室 en_darkroom
ja_カッコイイ en_chilling
ja_竹屋 en_takeya
ja_三倍 en_tripled
ja_デュモン en_dumont
ja_クセルクセス en_xerxes
ja_インジウム en_indium
ja_信ずる en_believe
ja_信ずる en_believing
ja_贈収賄 en_bribery
ja_ジェイムソン en_jameson
ja_身振り en_gesture
ja_マクトゥーム en_maktoum
ja_シャンティ en_shanti
ja_マイスナー en_meissner
ja_コンピューティング en_computing
ja_プンタ en_punta
ja_オラ en_ola
ja_オラ en_ora
ja_ブリュネ en_brunet
ja_レッカー en_towing
ja_グルテン en_gluten
ja_マカリスター en_mcallister
ja_エドアルド en_edoardo
ja_アボカド en_avocado
ja_カノッサ en_canossa
ja_ホワイティング en_whiting
ja_ウェルネス en_wellness
ja_ベリンダ en_belinda
ja_ラシーヌ en_lachine
ja_アギレラ en_aguilera
ja_マレット en_mallet
ja_ベックマン en_beckmann
ja_ドゥオーモ en_duomo
ja_ボンヌ en_bonne
ja_与論島 en_yoron
ja_フォノン en_phonon
ja_順徳 en_shunde
ja_ゾルターン en_zoltán
ja_アセチルコリン en_acetylcholine
ja_プサン en_pusan
ja_マルチプロセッサ en_multiprocessor
ja_ジフテリア en_diphtheria
ja_エクソンモービル en_exxon
ja_無尽蔵 en_inexhaustible
ja_ジュート en_jute
ja_ジェロ en_jero
ja_スループット en_throughput
ja_ささやく en_whisper
ja_アゴニスト en_agonist
ja_コザック en_kozak
ja_ワインスタイン en_weinstein
ja_腕章 en_armband
ja_マイクロコンピュータ en_microcomputer
ja_コンセルトヘボウ en_concertgebouw
ja_歩数 en_steps
ja_カーメル en_carmel
ja_ホイップ en_whipped
ja_まぶた en_eyelids
ja_まぶた en_eyelid
ja_ヘイヴン en_haven
ja_テム en_temu
ja_フリンジ en_fringe
ja_ブラット en_brat
ja_ワッフル en_waffles
ja_ワッフル en_waffle
ja_アングリア en_anglia
ja_フィニアス en_phineas
ja_エンティティ en_entities
ja_エンティティ en_entity
ja_ゴフ en_gough
ja_樟脳 en_camphor
ja_ガー en_gar
ja_グアヤキル en_guayaquil
ja_ガラガラ en_rattle
ja_トリュフ en_truffles
ja_トリュフ en_truffle
ja_レンゾ en_renzo
ja_膿瘍 en_abscess
ja_メスト en_mesto
ja_アプレット en_applets
ja_アプレット en_applet
ja_コードレス en_cordless
ja_ポリプロピレン en_polypropylene
ja_エメリッヒ en_emmerich
ja_ウインカー en_blinker
ja_ケルシー en_kelsey
ja_イングルウッド en_inglewood
ja_コーガン en_kogan
ja_水疱 en_blisters
ja_筋ジストロフィー en_dystrophy
ja_ファニング en_fanning
ja_茶番 en_farce
ja_ヴォイチェフ en_wojciech
ja_アノニマス en_anonymous
ja_ソレント en_sorrento
ja_ポリープ en_polyp
ja_ポリープ en_polyps
ja_カリプソ en_calypso
ja_クリーンアップ en_cleanup
ja_散華 en_sange
ja_イニシアチブ en_initiative
ja_ウパニシャッド en_upanishad
ja_ティルマン en_tillman
ja_ポロニウム en_polonium
ja_ピッピ en_pippi
ja_リエーティ en_rieti
ja_ホジソン en_hodgson
ja_ホタテ en_scallop
ja_フェートン en_phaeton
ja_角質 en_horny
ja_クーリー en_cooley
ja_プロシージャ en_procedures
ja_プロシージャ en_procedure
ja_チュルボメカ en_turbomeca
ja_ヌヴェール en_nevers
ja_編み物 en_knitted
ja_編み物 en_knit
ja_編み物 en_knitting
ja_フリッパー en_flipper
ja_オキシダーゼ en_oxidase
ja_ポワトゥー en_poitou
ja_プライマル en_primal
ja_スタイルズ en_stiles
ja_テッサ en_tessa
ja_詰め合わせ en_assortment
ja_タスマン en_tasman
ja_イノー en_hinault
ja_ヒッコリー en_hickory
ja_スタンガン en_taser
ja_ムートン en_mouton
ja_内密 en_confidential
ja_スタインバーグ en_steinberg
ja_コンデンサー en_condenser
ja_大鎌 en_scythe
ja_スレイド en_slade
ja_アダルベルト en_adalbert
ja_スネル en_snell
ja_サイアム en_siam
ja_ケルナー en_kellner
ja_グルカン en_glucan
ja_ジェラルディン en_geraldine
ja_グッピー en_guppy
ja_隆正 en_takamasa
ja_ブレーズ en_blaise
ja_ラガーディア en_laguardia
ja_破傷風 en_tetanus
ja_キガリ en_kigali
ja_仕立て屋 en_tailor
ja_ヘルシング en_helsing
ja_メダン en_medan
ja_フエンテス en_fuentes
ja_ポルタヴァ en_poltava
ja_カルダー en_calder
ja_フォイエルバッハ en_feuerbach
ja_スレ en_bhonsle
ja_ラスティ en_rusty
ja_チャカ en_chaka
ja_タウト en_taut
ja_ぜんそく en_asthma
ja_校合 en_collated
ja_カイコ en_silkworms
ja_ハゲワシ en_vultures
ja_ハゲワシ en_vulture
ja_グロズヌイ en_grozny
ja_ウィック en_wick
ja_スリリング en_thrilling
ja_テト en_tet
ja_ブルータス en_brutus
ja_アコスタ en_acosta
ja_ハレック en_halleck
ja_トラウトマン en_trautmann
ja_ダーマ en_dharma
ja_硝石 en_saltpeter
ja_アヌシー en_annecy
ja_シェーダー en_shader
ja_たいまつ en_torches
ja_たいまつ en_torch
ja_ダイアル en_dial
ja_ハディース en_hadith
ja_ムーニー en_mooney
ja_プーリー en_pooley
ja_エヴァレット en_everett
ja_パーチ en_perch
ja_ラール en_lal
ja_オーバーレイ en_overlays
ja_オーバーレイ en_overlay
ja_ジャジーラ en_jazeera
ja_ブロンプトン en_brompton
ja_ワインバーグ en_weinberg
ja_アナグマ en_badger
ja_シンバ en_simba
ja_トンブリー en_thonburi
ja_バオ en_bao
ja_うま味 en_umami
ja_ヒエラルキー en_hierarchy
ja_プリオン en_prion
ja_無記名 en_bearer
ja_スポック en_spock
ja_ソコロフ en_sokolov
ja_地動説 en_heliocentrism
ja_チューク en_chuuk
ja_オムレツ en_omelette
ja_オムレツ en_omelet
ja_オナラ en_fart
ja_ギャヴィン en_gavin
ja_ミレイ en_millay
ja_バダホス en_badajoz
ja_バスコ en_vasco
ja_ベンガジ en_benghazi
ja_レッシング en_lessing
ja_ブルトゥス en_brutus
ja_シフォン en_chiffon
ja_スコッツデール en_scottsdale
ja_利回り en_yield
ja_ヴァーヴ en_verve
ja_オプティマス en_optimus
ja_ナイメーヘン en_nijmegen
ja_インクライン en_incline
ja_カトラー en_cutler
ja_シュレッダー en_shredder
ja_ロッブリー en_lopburi
ja_口ひげ en_moustache
ja_リニー en_ligny
ja_ベビーカー en_pram
ja_ベビーカー en_stroller
ja_タックス en_tux
ja_朝原 en_asahara
ja_レインコート en_raincoat
ja_下顎骨 en_mandible
ja_引受け en_underwriting
ja_引受け en_subscription
ja_トマシュ en_tomasz
ja_アラート en_alerts
ja_アラート en_alert
ja_スディルマン en_sudirman
ja_ボリソフ en_borisov
ja_ブリーフィング en_briefing
ja_アッタロス en_attalus
ja_万蔵 en_manzo
ja_バジェ en_valle
ja_マーニー en_marnie
ja_宝石商 en_jeweler
ja_プレイリスト en_playlist
ja_プレイリスト en_playlists
ja_フェリシアーノ en_feliciano
ja_ショートケーキ en_shortcake
ja_ソウルキャリバー en_soulcalibur
ja_ジマーマン en_zimmerman
ja_ジマーマン en_zimmermann
ja_エロール en_errol
ja_トルーカ en_toluca
ja_静けさ en_quiet
ja_尊号 en_songo
ja_アルトゥーナ en_altoona
ja_算盤 en_abacus
ja_山嵐 en_porcupine
ja_ケナン en_kennan
ja_アセトアルデヒド en_acetaldehyde
ja_硫化物 en_sulphide
ja_硫化物 en_sulfide
ja_バフェット en_buffett
ja_薦める en_recommend
ja_未登録 en_unregistered
ja_カルヴィ en_calvi
ja_ベンジー en_benji
ja_ロガー en_loggers
ja_ロガー en_logger
ja_歯医者 en_dentist
ja_オタマジャクシ en_tadpole
ja_カークランド en_kirkland
ja_チチェスター en_chichester
ja_オッド en_odd
ja_シェルパ en_sherpa
ja_日差し en_sunshine
ja_スライマーン en_sulaiman
ja_ホイヘンス en_huygens
ja_漏水 en_leakages
ja_アクセシビリティ en_accessibility
ja_ショール en_shawl
ja_不潔 en_filthy
ja_ハグ en_hug
ja_ハグ en_hugs
ja_オルシーニ en_orsini
ja_クールシュヴェル en_courchevel
ja_マラボ en_malabo
ja_マナサス en_manassas
ja_アスパラ en_asparagus
ja_尊属 en_ascendant
ja_アスワン en_aswan
ja_昆明市 en_kunming
ja_コームズ en_combs
ja_継子 en_stepchild
ja_律儀 en_dutifully
ja_スティービー en_stevie
ja_プラッツ en_platz
ja_造林 en_afforestation
ja_クエンカ en_cuenca
ja_東儀 en_togi
ja_スノーボーダー en_snowboarder
ja_マルコヴィッチ en_marković
ja_カンデラ en_candela
ja_ブルサ en_bursa
ja_きゅうり en_cucumber
ja_カタルシス en_catharsis
ja_クリープ en_creep
ja_マーマレード en_marmalade
ja_敷物 en_rug
ja_ヴィンソン en_vinson
ja_トンブクトゥ en_timbuktu
ja_セフィロス en_sephiroth
ja_ワームホール en_wormhole
ja_アンチテーゼ en_antithesis
ja_フェニルアラニン en_phenylalanine
ja_チャモロ en_chamorro
ja_エメリー en_emery
ja_ヌニェス en_nunez
ja_デスペラード en_desperado
ja_ホレーショ en_horatio
ja_ミリリットル en_milliliters
ja_じいちゃん en_gramps
ja_ガムラン en_gamelan
ja_爪先 en_toes
ja_爪先 en_toe
ja_アルジェント en_argento
ja_イドリース en_idris
ja_ベロ en_bello
ja_グロッケンシュピール en_glockenspiel
ja_ガニメデ en_ganymede
ja_御田 en_onda
ja_ガエターノ en_gaetano
ja_ブザンソン en_besançon
ja_ルイサ en_luisa
ja_発泡スチロール en_styrofoam
ja_ノーザンプトン en_northampton
ja_エッシャー en_escher
ja_ジュゴン en_dugong
ja_無鉛 en_unleaded
ja_パダン en_padang
ja_ホスファターゼ en_phosphatase
ja_セリウム en_cerium
ja_トランスポンダ en_transponder
ja_弱視 en_amblyopia
ja_詰め込み en_cram
ja_パヴィア en_pavia
ja_繋留 en_moored
ja_武林 en_wulin
ja_マッコーリー en_macquarie
ja_インターホン en_intercom
ja_秋分 en_autumnal
ja_シャベル en_shovel
ja_フォアグラ en_gras
ja_デバッガ en_debugger
ja_ブギーポップ en_boogiepop
ja_コンスタンツェ en_constanze
ja_アルマーニ en_armani
ja_パン粉 en_breadcrumbs
ja_ミンドロ島 en_mindoro
ja_マナグア en_managua
ja_無骨 en_boorish
ja_ベドウィン en_bedouin
ja_バサースト en_bathurst
ja_ウェヌス en_venus
ja_スナッチャー en_snatcher
ja_モノグラム en_monogram
ja_シャーベット en_sherbet
ja_モノマー en_monomers
ja_アトウッド en_atwood
ja_ブレーカー en_breaker
ja_カルー en_carew
ja_ルーペ en_lupe
ja_ジョニ en_joni
ja_ファジー en_fuzzy
ja_キンギョ en_goldfish
ja_オルリー en_orly
ja_エルギン en_elgin
ja_デング熱 en_dengue
ja_ヘネシー en_hennessy
ja_カルムイク en_kalmyk
ja_モラエス en_morais
ja_モラエス en_moraes
ja_トンマーゾ en_tommaso
ja_ホスティング en_hosting
ja_抱合 en_polysynthetic
ja_ウィノナ en_winona
ja_惨め en_miserable
ja_コニャック en_cognac
ja_弁償 en_reimbursement
ja_弁償 en_compensation
ja_ブーマー en_boomer
ja_グロッセート en_grosseto
ja_テクニカラー en_technicolor
ja_レムス en_remus
ja_リナルド en_rinaldo
ja_エピメラーゼ en_epimerase
ja_ベジャール en_béjart
ja_オキアミ en_krill
ja_ガレノス en_galen
ja_チャクリー en_chakri
ja_アジェナ en_agena
ja_ユズ en_yuzu
ja_ユズ en_citron
ja_レダ en_leda
ja_竹馬 en_stilts
ja_インターアーバン en_interurban
ja_マシュハド en_mashhad
ja_アーカム en_arkham
ja_マテ en_mate
ja_テザリング en_tethering
ja_メイフィールド en_mayfield
ja_ビューア en_viewer
ja_ハスケル en_haskell
ja_過食 en_overeating
ja_ボーナム en_bonham
ja_糖蜜 en_molasses
ja_割礼 en_circumcision
ja_シェラン en_chelan
ja_ファイバ en_fibres
ja_クラース en_claes
ja_おかゆ en_porridge
ja_夜食 en_supper
ja_アピス en_appice
ja_シャビ en_xavi
ja_ギルダー en_guilder
ja_ブロッキング en_blocking
ja_船小屋 en_boathouse
ja_マーゴ en_margo
ja_サヴォイ en_savoy
ja_ギャンビット en_gambit
ja_フィーダー en_feeder
ja_ビバップ en_bebop
ja_メルローズ en_melrose
ja_ヴィンセンス en_vincennes
ja_エムス en_ems
ja_ゴンドール en_gondor
ja_メック en_mech
ja_インストーラ en_installer
ja_ウィッグ en_wig
ja_ヴォネガット en_vonnegut
ja_ハーロウ en_harlow
ja_ハシゴ en_ladders
ja_ハシゴ en_ladder
ja_フェレル en_ferrell
ja_ブリリアント en_brilliant
ja_カスタマー en_customer
ja_カスタマー en_customers
ja_ヴェイル en_vale
ja_ナツメグ en_nutmeg
ja_サアド en_saad
ja_無性生殖 en_asexual
ja_樹下 en_juge
ja_プリミティブ en_primitives
ja_プリミティブ en_primitive
ja_タリア en_talia
ja_ジッド en_gide
ja_怠け者 en_lazy
ja_ニュースレター en_newsletter
ja_ニュースレター en_newsletters
ja_キャプチャ en_capture
ja_キャプチャ en_captures
ja_ウィキリークス en_wikileaks
ja_シリコーン en_silicone
ja_クランベリー en_cranberry
ja_バッソ en_basso
ja_アウストラロピテクス en_australopithecus
ja_ダスター en_duster
ja_アンギラ en_anguilla
ja_ビズ en_biz
ja_フォック en_fock
ja_カジカ en_sculpin
ja_クヌース en_knuth
ja_フェルスタッペン en_verstappen
ja_ブチル en_butyl
ja_ニエト en_nieto
ja_カラスコ en_carrasco
ja_絞り込む en_refine
ja_クリッテンデン en_crittenden
ja_居心地 en_cozy
ja_居心地 en_cosy
ja_ヤマメ en_seema
ja_ビアリッツ en_biarritz
ja_あいた en_ouch
ja_歯肉 en_gingival
ja_デュラス en_duras
ja_ラッセン en_lassen
ja_ヴォルコフ en_volkov
ja_キッチュ en_kitsch
ja_姦淫 en_fornication
ja_デウィット en_dewitt
ja_まつげ en_eyelash
ja_まつげ en_eyelashes
ja_まつげ en_lashes
ja_ディル en_dill
ja_ニオブ en_niobium
ja_疲れる en_tiring
ja_男らしい en_manly
ja_ボイ en_boi
ja_切り抜き en_clippings
ja_ミリグラム en_milligrams
ja_ハドリー en_hadley
ja_キャリントン en_carrington
ja_モレッティ en_moretti
ja_オーデンセ en_odense
ja_ブロン en_bronn
ja_ベニ en_beni
ja_カルーガ en_kaluga
ja_アチソン en_acheson
ja_アチソン en_atchison
ja_ブルジュ en_burj
ja_クエバス en_cuevas
ja_フィウミチーノ en_fiumicino
ja_ポテンツァ en_potenza
ja_焼却炉 en_incineration
ja_焼却炉 en_incinerator
ja_ロイヤリティ en_royalties
ja_ポリカーボネート en_polycarbonate
ja_アニミズム en_animism
ja_イノシトール en_inositol
ja_チッタゴン en_chittagong
ja_スース en_seuss
ja_明度 en_luminosity
ja_明度 en_lightness
ja_ドーロ en_dolo
ja_ビジー en_busy
ja_マクヘイル en_mchale
ja_エドモンズ en_edmonds
ja_表札 en_nameplate
ja_パレート en_pareto
ja_シャルム en_sharm
ja_ピタ en_pita
ja_英五 en_eigo
ja_一服 en_dose
ja_エスタ en_esta
ja_ピラフ en_pilaf
ja_ニコリ en_nikoli
ja_ピンクニー en_pinckney
ja_レインジャー en_ranger
ja_フォンセカ en_fonseca
ja_ロンダ en_rhonda
ja_バーサ en_bertha
ja_アルパカ en_alpaca
ja_ドルスス en_drusus
ja_キロバイト en_kb
ja_キロバイト en_kilobytes
ja_カガミ en_kagame
ja_カルタン en_cartan
ja_ココス en_cocos
ja_易しい en_easy
ja_サテン en_satin
ja_マヌエラ en_manuela
ja_ディオニューソス en_dionysus
ja_エルモ en_elmo
ja_偏西風 en_westerlies
ja_猫背 en_kyphosis
ja_フチ en_fuchi
ja_コルサ en_corsa
ja_ブラクストン en_braxton
ja_ホームシック en_homesick
ja_ジャイロスコープ en_gyroscopes
ja_ジャイロスコープ en_gyroscope
ja_フォージ en_forge
ja_散髪 en_haircut
ja_散髪 en_haircuts
ja_ヴィヨン en_villon
ja_ボーキサイト en_bauxite
ja_サッサリ en_sassari
ja_ウォッシュバーン en_washburn
ja_マセソン en_matheson
ja_ミンチ en_minced
ja_ミンチ en_mince
ja_ベルモット en_vermouth
ja_酒石酸 en_tartrate
ja_燭台 en_candlestick
ja_福州市 en_fuzhou
ja_薄暗い en_dim
ja_ハイカー en_hiker
ja_ハイカー en_hikers
ja_ヘルシンボリ en_helsingborg
ja_ティレニア en_tyrrhenian
ja_ラーマーヤナ en_ramayana
ja_ゾラン en_zoran
ja_ギャラップ en_gallup
ja_図工 en_draftsman
ja_ヒスチジン en_histidine
ja_ナマケモノ en_sloth
ja_ジェネレータ en_generator
ja_ラマダーン en_ramadan
ja_剪定 en_pruning
ja_パチューカ en_pachuca
ja_小間物 en_haberdashery
ja_ニコルス en_nichols
ja_威海衛 en_weihaiwei
ja_ガンダルフ en_gandalf
ja_ラテ en_latte
ja_ベルチャー en_belcher
ja_羊皮紙 en_parchment
ja_カタンザーロ en_catanzaro
ja_トゥイ en_tuy
ja_バンギ en_bangui
ja_マスキング en_masking
ja_トニック en_tonic
ja_ルテニア en_ruthenia
ja_山崩れ en_landslides
ja_コボ en_kobo
ja_ガンシップ en_gunship
ja_ギャビン en_gavin
ja_ウエスカ en_huesca
ja_シュチェチン en_szczecin
ja_ブリュール en_brühl
ja_ヴァディム en_vadim
ja_ビブラート en_vibrato
ja_レーション en_ration
ja_アレクサ en_alexa
ja_売主 en_seller
ja_マリブ en_malibu
ja_ザダル en_zadar
ja_かゆみ en_itching
ja_シュッツ en_schütz
ja_エミッタ en_emitter
ja_シャーマニズム en_shamanism
ja_プライマー en_primer
ja_ゴンクール en_goncourt
ja_トーランス en_torrance
ja_ドキュメンテーション en_documentation
ja_ルーメン en_lumen
ja_プラート en_prato
ja_メヘレン en_mechelen
ja_モルツ en_maltz
ja_コーニッシュ en_cornish
ja_ノスタルジック en_nostalgic
ja_コビントン en_covington
ja_ファブリツィオ en_fabrizio
ja_話し手 en_speaker
ja_マンタ en_manta
ja_コルモゴロフ en_kolmogorov
ja_ドーヴィル en_deauville
